timestamp,iteration,endpoint_name,symbol,url,status_code,latency_ms,error
2026-06-27T14:06:49.599934+00:00,4,news_latest,TSLA,http://localhost:8000/api/v1/news/latest/TSLA?limit=5,200,6.593935991986655,
2026-06-27T14:06:49.804923+00:00,4,news_latest,BTC-USD,http://localhost:8000/api/v1/news/latest/BTC-USD?limit=5,200,4.758978000609204,
2026-06-27T14:06:50.010717+00:00,4,predictions_latest,AAPL,http://localhost:8000/api/v1/predictions/latest/AAPL?limit=5,200,5.515532000572421,
2026-06-27T14:06:50.217232+00:00,4,predictions_latest,MSFT,http://localhost:8000/api/v1/predictions/latest/MSFT?limit=5,200,6.123725994257256,
2026-06-27T14:06:50.425131+00:00,4,predictions_latest,NVDA,http://localhost:8000/api/v1/predictions/latest/NVDA?limit=5,200,7.6458480034489185,
2026-06-27T14:06:50.632977+00:00,4,predictions_latest,AMZN,http://localhost:8000/api/v1/predictions/latest/AMZN?limit=5,200,7.4460589967202395,
2026-06-27T14:06:50.840237+00:00,4,predictions_latest,TSLA,http://localhost:8000/api/v1/predictions/latest/TSLA?limit=5,200,6.933304990525357,
2026-06-27T14:06:51.047951+00:00,4,predictions_latest,BTC-USD,http://localhost:8000/api/v1/predictions/latest/BTC-USD?limit=5,200,7.288312001037411,
2026-06-27T14:06:51.254399+00:00,4,alerts_latest,AAPL,http://localhost:8000/api/v1/alerts/latest/AAPL?limit=5,200,5.748768002376892,
2026-06-27T14:06:51.461896+00:00,4,alerts_latest,MSFT,http://localhost:8000/api/v1/alerts/latest/MSFT?limit=5,200,6.7545729980338365,
2026-06-27T14:06:51.668349+00:00,4,alerts_latest,NVDA,http://localhost:8000/api/v1/alerts/latest/NVDA?limit=5,200,6.053824006812647,
2026-06-27T14:06:51.875012+00:00,4,alerts_latest,AMZN,http://localhost:8000/api/v1/alerts/latest/AMZN?limit=5,200,6.358319995342754,
2026-06-27T14:06:52.080903+00:00,4,alerts_latest,TSLA,http://localhost:8000/api/v1/alerts/latest/TSLA?limit=5,200,5.549460998736322,
2026-06-27T14:06:52.287737+00:00,4,alerts_latest,BTC-USD,http://localhost:8000/api/v1/alerts/latest/BTC-USD?limit=5,200,6.354344994178973,
2026-06-27T14:06:52.503122+00:00,4,dashboard_snapshot,AAPL,http://localhost:8000/api/v1/dashboard/snapshot/AAPL,200,13.464458999806084,
2026-06-27T14:06:52.718067+00:00,4,dashboard_snapshot,MSFT,http://localhost:8000/api/v1/dashboard/snapshot/MSFT,200,13.936877003288828,
2026-06-27T14:06:52.933058+00:00,4,dashboard_snapshot,NVDA,http://localhost:8000/api/v1/dashboard/snapshot/NVDA,200,14.340456007630564,
2026-06-27T14:06:53.152517+00:00,4,dashboard_snapshot,AMZN,http://localhost:8000/api/v1/dashboard/snapshot/AMZN,200,18.958984001073986,
2026-06-27T14:06:53.364128+00:00,4,dashboard_snapshot,TSLA,http://localhost:8000/api/v1/dashboard/snapshot/TSLA,200,11.22143300017342,
2026-06-27T14:06:53.577528+00:00,4,dashboard_snapshot,BTC-USD,http://localhost:8000/api/v1/dashboard/snapshot/BTC-USD,200,12.793136003892869,
2026-06-27T14:06:53.790384+00:00,4,system_summary,AAPL,http://localhost:8000/api/v1/system/summary/AAPL?limit=20,200,12.407272995915264,
2026-06-27T14:06:54.002493+00:00,4,system_summary,MSFT,http://localhost:8000/api/v1/system/summary/MSFT?limit=20,200,11.28351099032443,
2026-06-27T14:06:54.213325+00:00,4,system_summary,NVDA,http://localhost:8000/api/v1/system/summary/NVDA?limit=20,200,10.522152006160468,
2026-06-27T14:06:54.427551+00:00,4,system_summary,AMZN,http://localhost:8000/api/v1/system/summary/AMZN?limit=20,200,13.26918599079363,
2026-06-27T14:06:54.639032+00:00,4,system_summary,TSLA,http://localhost:8000/api/v1/system/summary/TSLA?limit=20,200,10.533120992477052,
2026-06-27T14:06:54.850005+00:00,4,system_summary,BTC-USD,http://localhost:8000/api/v1/system/summary/BTC-USD?limit=20,200,10.54230600129813,
2026-06-27T14:06:55.057648+00:00,5,health,,http://localhost:8000/api/v1/health,200,7.115122003597207,
2026-06-27T14:06:55.263877+00:00,5,market_latest,AAPL,http://localhost:8000/api/v1/market/latest/AAPL?limit=5,200,5.742039997130632,
2026-06-27T14:06:55.471276+00:00,5,market_latest,MSFT,http://localhost:8000/api/v1/market/latest/MSFT?limit=5,200,6.9135039957473055,
2026-06-27T14:06:55.679617+00:00,5,market_latest,NVDA,http://localhost:8000/api/v1/market/latest/NVDA?limit=5,200,7.72016700648237,
2026-06-27T14:06:55.887610+00:00,5,market_latest,AMZN,http://localhost:8000/api/v1/market/latest/AMZN?limit=5,200,7.270824993611313,
2026-06-27T14:06:56.095386+00:00,5,market_latest,TSLA,http://localhost:8000/api/v1/market/latest/TSLA?limit=5,200,7.186935006757267,
2026-06-27T14:06:56.304445+00:00,5,market_latest,BTC-USD,http://localhost:8000/api/v1/market/latest/BTC-USD?limit=5,200,8.442537990049459,
2026-06-27T14:06:56.511765+00:00,5,news_latest,AAPL,http://localhost:8000/api/v1/news/latest/AAPL?limit=5,200,6.98029701015912,
2026-06-27T14:06:56.720757+00:00,5,news_latest,MSFT,http://localhost:8000/api/v1/news/latest/MSFT?limit=5,200,8.550468992325477,
2026-06-27T14:06:56.929127+00:00,5,news_latest,NVDA,http://localhost:8000/api/v1/news/latest/NVDA?limit=5,200,7.90317400242202,
2026-06-27T14:06:57.134810+00:00,5,news_latest,AMZN,http://localhost:8000/api/v1/news/latest/AMZN?limit=5,200,5.200850995606743,
2026-06-27T14:06:57.341344+00:00,5,news_latest,TSLA,http://localhost:8000/api/v1/news/latest/TSLA?limit=5,200,6.2056760070845485,
2026-06-27T14:06:57.547162+00:00,5,news_latest,BTC-USD,http://localhost:8000/api/v1/news/latest/BTC-USD?limit=5,200,5.524159001652151,
